product_id,subcategory_id,brand,material,vendor_name,min_order_qty,max_order_qty,launch_date,rating,occasion,style,season,gender,product_name,product_desc,created_at,updated_at
339,13,Casio,Stainless Steel,"Jarvis, Green and Henderson",1,3,2025-06-14 00:15:44+05:30,0,Travel,Formal,Summer,Men,Men Formal Watches - Stainless Steel | 'Summer',"Complete your outfit with this Watches, made with Stainless Steel for the Summer season. Suits every Men's Formal mood.",2025-06-14 00:15:44+05:30,2025-06-14 00:15:44+05:30
340,13,Rolex,Ceramic,"Gilbert, Kaiser and Riley",1,3,2025-05-23 02:36:26+05:30,0,Office,Casual,Winter,Unisex,Unisex Casual Watches - Ceramic | 'Winter',"Complete your outfit with this Watches, made with Ceramic for the Winter season. Suits every Unisex's Casual mood.",2025-05-23 02:36:26+05:30,2025-05-23 02:36:26+05:30
341,14,Coach,Nylon,Eaton-Martin,1,3,2025-06-18 02:07:51+05:30,0,Office,Casual,Summer,Women,Women Casual Handbag - Nylon | 'Summer',"Complete your outfit with this Handbag, made with Nylon for the Summer season. Suits every Women's Casual mood.",2025-06-18 02:07:51+05:30,2025-06-18 02:07:51+05:30
342,14,Michael Kors,Jute,"Jarvis, Green and Henderson",1,3,2025-06-13 14:13:28+05:30,0,DailyWear,Formal,Winter,Women,Women Formal Handbag - Jute | 'Winter',"Complete your outfit with this Handbag, made with Jute for the Winter season. Suits every Women's Formal mood.",2025-06-13 14:13:28+05:30,2025-06-13 14:13:28+05:30
343,14,Caprese,Faux Leather,Peterson PLC,1,3,2025-06-07 07:01:37+05:30,0,Travel,Casual,Winter,Women,Women Casual Handbag - Faux Leather | 'Winter',"Complete your outfit with this Handbag, made with Faux Leather for the Winter season. Suits every Women's Casual mood.",2025-06-07 07:01:37+05:30,2025-06-07 07:01:37+05:30
344,14,Caprese,Jute,"Gilbert, Kaiser and Riley",1,3,2025-06-11 22:31:35+05:30,0,Office,Formal,Winter,Women,Women Formal Handbag - Jute | 'Winter',"Complete your outfit with this Handbag, made with Jute for the Winter season. Suits every Women's Formal mood.",2025-06-11 22:31:35+05:30,2025-06-11 22:31:35+05:30
345,14,Hidesign,Nylon,"Jarvis, Green and Henderson",1,3,2025-06-13 08:55:43+05:30,0,DailyWear,Formal,Winter,Women,Women Formal Handbag - Nylon | 'Winter',"Complete your outfit with this Handbag, made with Nylon for the Winter season. Suits every Women's Formal mood.",2025-06-13 08:55:43+05:30,2025-06-13 08:55:43+05:30
346,14,Caprese,Canvas,"Garcia, Simmons and Barajas",1,3,2025-05-24 21:02:22+05:30,0,DailyWear,Formal,Winter,Women,Women Formal Handbag - Canvas | 'Winter',"Complete your outfit with this Handbag, made with Canvas for the Winter season. Suits every Women's Formal mood.",2025-05-24 21:02:22+05:30,2025-05-24 21:02:22+05:30
347,14,Caprese,Nylon,"Jarvis, Green and Henderson",1,3,2025-06-08 22:23:06+05:30,0,DailyWear,Casual,Winter,Women,Women Casual Handbag - Nylon | 'Winter',"Complete your outfit with this Handbag, made with Nylon for the Winter season. Suits every Women's Casual mood.",2025-06-08 22:23:06+05:30,2025-06-08 22:23:06+05:30
348,14,Coach,Nylon,"Garcia, Simmons and Barajas",1,3,2025-05-22 23:35:24+05:30,0,Festival,Casual,Summer,Women,Women Casual Handbag - Nylon | 'Summer',"Complete your outfit with this Handbag, made with Nylon for the Summer season. Suits every Women's Casual mood.",2025-05-22 23:35:24+05:30,2025-05-22 23:35:24+05:30
349,14,Baggit,Nylon,"Morris, Reid and Suarez",1,3,2025-06-18 01:04:47+05:30,0,Travel,Formal,Winter,Women,Women Formal Handbag - Nylon | 'Winter',"Complete your outfit with this Handbag, made with Nylon for the Winter season. Suits every Women's Formal mood.",2025-06-18 01:04:47+05:30,2025-06-18 01:04:47+05:30
350,14,Michael Kors,Leather,"Colon, Higgins and Jones",1,3,2025-06-08 20:56:43+05:30,0,DailyWear,Casual,Summer,Women,Women Casual Handbag - Leather | 'Summer',"Complete your outfit with this Handbag, made with Leather for the Summer season. Suits every Women's Casual mood.",2025-06-08 20:56:43+05:30,2025-06-08 20:56:43+05:30
351,14,Coach,Faux Leather,"Colon, Higgins and Jones",1,3,2025-06-04 14:48:00+05:30,0,Travel,Formal,Winter,Women,Women Formal Handbag - Faux Leather | 'Winter',"Complete your outfit with this Handbag, made with Faux Leather for the Winter season. Suits every Women's Formal mood.",2025-06-04 14:48:00+05:30,2025-06-04 14:48:00+05:30
352,14,Coach,Nylon,"Morris, Reid and Suarez",1,3,2025-06-01 20:30:23+05:30,0,DailyWear,Casual,Winter,Women,Women Casual Handbag - Nylon | 'Winter',"Complete your outfit with this Handbag, made with Nylon for the Winter season. Suits every Women's Casual mood.",2025-06-01 20:30:23+05:30,2025-06-01 20:30:23+05:30
353,14,Hidesign,Leather,Peterson PLC,1,3,2025-05-27 17:36:52+05:30,0,Festival,Formal,Summer,Women,Women Formal Handbag - Leather | 'Summer',"Complete your outfit with this Handbag, made with Leather for the Summer season. Suits every Women's Formal mood.",2025-05-27 17:36:52+05:30,2025-05-27 17:36:52+05:30
354,14,Caprese,Faux Leather,"Garcia, Simmons and Barajas",1,3,2025-06-22 21:57:39+05:30,0,Festival,Casual,Winter,Women,Women Casual Handbag - Faux Leather | 'Winter',"Complete your outfit with this Handbag, made with Faux Leather for the Winter season. Suits every Women's Casual mood.",2025-06-22 21:57:39+05:30,2025-06-22 21:57:39+05:30
355,14,Hidesign,Faux Leather,"Booker, Graves and Wilson",1,3,2025-05-23 19:54:46+05:30,0,Travel,Casual,Summer,Women,Women Casual Handbag - Faux Leather | 'Summer',"Complete your outfit with this Handbag, made with Faux Leather for the Summer season. Suits every Women's Casual mood.",2025-05-23 19:54:46+05:30,2025-05-23 19:54:46+05:30
356,14,Baggit,Nylon,"Ellison, Perry and Terry",1,3,2025-06-19 17:42:56+05:30,0,DailyWear,Casual,Summer,Women,Women Casual Handbag - Nylon | 'Summer',"Complete your outfit with this Handbag, made with Nylon for the Summer season. Suits every Women's Casual mood.",2025-06-19 17:42:56+05:30,2025-06-19 17:42:56+05:30
357,14,Michael Kors,Canvas,"Morris, Reid and Suarez",1,3,2025-06-01 11:09:45+05:30,0,Office,Formal,Summer,Women,Women Formal Handbag - Canvas | 'Summer',"Complete your outfit with this Handbag, made with Canvas for the Summer season. Suits every Women's Formal mood.",2025-06-01 11:09:45+05:30,2025-06-01 11:09:45+05:30
358,14,Baggit,Faux Leather,"Garcia, Simmons and Barajas",1,3,2025-06-05 17:48:59+05:30,0,DailyWear,Casual,Summer,Women,Women Casual Handbag - Faux Leather | 'Summer',"Complete your outfit with this Handbag, made with Faux Leather for the Summer season. Suits every Women's Casual mood.",2025-06-05 17:48:59+05:30,2025-06-05 17:48:59+05:30
359,14,Caprese,Nylon,"Colon, Higgins and Jones",1,3,2025-06-16 06:01:23+05:30,0,DailyWear,Casual,Summer,Women,Women Casual Handbag - Nylon | 'Summer',"Complete your outfit with this Handbag, made with Nylon for the Summer season. Suits every Women's Casual mood.",2025-06-16 06:01:23+05:30,2025-06-16 06:01:23+05:30
360,14,Caprese,Faux Leather,"Booker, Graves and Wilson",1,3,2025-05-22 05:24:27+05:30,0,Office,Formal,Winter,Women,Women Formal Handbag - Faux Leather | 'Winter',"Complete your outfit with this Handbag, made with Faux Leather for the Winter season. Suits every Women's Formal mood.",2025-05-22 05:24:27+05:30,2025-05-22 05:24:27+05:30
361,15,Allen Solly,Canvas,"Jarvis, Green and Henderson",1,3,2025-05-26 04:39:05+05:30,0,Office,Casual,Winter,Men,Men Casual Belt - Canvas | 'Winter',"Complete your outfit with this Belt, made with Canvas for the Winter season. Suits every Men's Casual mood.",2025-05-26 04:39:05+05:30,2025-05-26 04:39:05+05:30
362,15,H&M,Suede,"Gilbert, Kaiser and Riley",1,3,2025-05-27 12:44:39+05:30,0,Travel,Casual,Winter,Unisex,Unisex Casual Belt - Suede | 'Winter',"Complete your outfit with this Belt, made with Suede for the Winter season. Suits every Unisex's Casual mood.",2025-05-27 12:44:39+05:30,2025-05-27 12:44:39+05:30
363,15,H&M,PU,"Ellison, Perry and Terry",1,3,2025-06-16 16:43:21+05:30,0,Festival,Formal,Winter,Women,Women Formal Belt - PU | 'Winter',"Complete your outfit with this Belt, made with PU for the Winter season. Suits every Women's Formal mood.",2025-06-16 16:43:21+05:30,2025-06-16 16:43:21+05:30
364,15,Levi's,PU,"Garcia, Simmons and Barajas",1,3,2025-06-13 23:57:02+05:30,0,Travel,Formal,Winter,Unisex,Unisex Formal Belt - PU | 'Winter',"Complete your outfit with this Belt, made with PU for the Winter season. Suits every Unisex's Formal mood.",2025-06-13 23:57:02+05:30,2025-06-13 23:57:02+05:30
365,15,H&M,Canvas,"Waters, Mckenzie and Rodriguez",1,3,2025-06-01 23:30:04+05:30,0,Festival,Casual,Winter,Unisex,Unisex Casual Belt - Canvas | 'Winter',"Complete your outfit with this Belt, made with Canvas for the Winter season. Suits every Unisex's Casual mood.",2025-06-01 23:30:04+05:30,2025-06-01 23:30:04+05:30
366,15,Woodland,PU,"Ellison, Perry and Terry",1,3,2025-06-14 23:45:43+05:30,0,DailyWear,Formal,Winter,Women,Women Formal Belt - PU | 'Winter',"Complete your outfit with this Belt, made with PU for the Winter season. Suits every Women's Formal mood.",2025-06-14 23:45:43+05:30,2025-06-14 23:45:43+05:30
367,15,H&M,Faux Leather,"Gilbert, Kaiser and Riley",1,3,2025-05-26 17:57:49+05:30,0,Travel,Formal,Summer,Women,Women Formal Belt - Faux Leather | 'Summer',"Complete your outfit with this Belt, made with Faux Leather for the Summer season. Suits every Women's Formal mood.",2025-05-26 17:57:49+05:30,2025-05-26 17:57:49+05:30
368,15,Woodland,Leather,"Colon, Higgins and Jones",1,3,2025-05-27 20:05:32+05:30,0,Festival,Casual,Summer,Unisex,Unisex Casual Belt - Leather | 'Summer',"Complete your outfit with this Belt, made with Leather for the Summer season. Suits every Unisex's Casual mood.",2025-05-27 20:05:32+05:30,2025-05-27 20:05:32+05:30
369,15,Levi's,Leather,"Gilbert, Kaiser and Riley",1,3,2025-06-08 18:58:56+05:30,0,Office,Casual,Winter,Women,Women Casual Belt - Leather | 'Winter',"Complete your outfit with this Belt, made with Leather for the Winter season. Suits every Women's Casual mood.",2025-06-08 18:58:56+05:30,2025-06-08 18:58:56+05:30
370,15,Allen Solly,Suede,"Jarvis, Green and Henderson",1,3,2025-06-01 02:46:24+05:30,0,Festival,Casual,Summer,Unisex,Unisex Casual Belt - Suede | 'Summer',"Complete your outfit with this Belt, made with Suede for the Summer season. Suits every Unisex's Casual mood.",2025-06-01 02:46:24+05:30,2025-06-01 02:46:24+05:30
371,15,Woodland,PU,"Garcia, Simmons and Barajas",1,3,2025-05-27 20:55:23+05:30,0,Office,Casual,Summer,Women,Women Casual Belt - PU | 'Summer',"Complete your outfit with this Belt, made with PU for the Summer season. Suits every Women's Casual mood.",2025-05-27 20:55:23+05:30,2025-05-27 20:55:23+05:30
372,15,Tommy Hilfiger,PU,"Waters, Mckenzie and Rodriguez",1,3,2025-06-22 20:51:53+05:30,0,Festival,Formal,Summer,Men,Men Formal Belt - PU | 'Summer',"Complete your outfit with this Belt, made with PU for the Summer season. Suits every Men's Formal mood.",2025-06-22 20:51:53+05:30,2025-06-22 20:51:53+05:30
373,15,Woodland,PU,"Garcia, Simmons and Barajas",1,3,2025-06-17 04:16:25+05:30,0,Travel,Casual,Summer,Men,Men Casual Belt - PU | 'Summer',"Complete your outfit with this Belt, made with PU for the Summer season. Suits every Men's Casual mood.",2025-06-17 04:16:25+05:30,2025-06-17 04:16:25+05:30
374,15,Levi's,Suede,"Booker, Graves and Wilson",1,3,2025-06-02 09:03:51+05:30,0,DailyWear,Casual,Winter,Men,Men Casual Belt - Suede | 'Winter',"Complete your outfit with this Belt, made with Suede for the Winter season. Suits every Men's Casual mood.",2025-06-02 09:03:51+05:30,2025-06-02 09:03:51+05:30
375,15,Woodland,PU,"Ellison, Perry and Terry",1,3,2025-06-16 20:08:07+05:30,0,Office,Casual,Summer,Men,Men Casual Belt - PU | 'Summer',"Complete your outfit with this Belt, made with PU for the Summer season. Suits every Men's Casual mood.",2025-06-16 20:08:07+05:30,2025-06-16 20:08:07+05:30
376,15,H&M,PU,Eaton-Martin,1,3,2025-05-28 12:02:43+05:30,0,DailyWear,Formal,Winter,Women,Women Formal Belt - PU | 'Winter',"Complete your outfit with this Belt, made with PU for the Winter season. Suits every Women's Formal mood.",2025-05-28 12:02:43+05:30,2025-05-28 12:02:43+05:30
377,15,Woodland,Canvas,"Booker, Graves and Wilson",1,3,2025-06-08 21:29:00+05:30,0,Travel,Casual,Winter,Women,Women Casual Belt - Canvas | 'Winter',"Complete your outfit with this Belt, made with Canvas for the Winter season. Suits every Women's Casual mood.",2025-06-08 21:29:00+05:30,2025-06-08 21:29:00+05:30
378,15,Levi's,Canvas,"Jarvis, Green and Henderson",1,3,2025-06-12 10:36:21+05:30,0,Festival,Casual,Summer,Women,Women Casual Belt - Canvas | 'Summer',"Complete your outfit with this Belt, made with Canvas for the Summer season. Suits every Women's Casual mood.",2025-06-12 10:36:21+05:30,2025-06-12 10:36:21+05:30
379,15,Woodland,Leather,"Gilbert, Kaiser and Riley",1,3,2025-05-30 18:54:56+05:30,0,Office,Formal,Summer,Women,Women Formal Belt - Leather | 'Summer',"Complete your outfit with this Belt, made with Leather for the Summer season. Suits every Women's Formal mood.",2025-05-30 18:54:56+05:30,2025-05-30 18:54:56+05:30
380,15,Allen Solly,Faux Leather,"Ellison, Perry and Terry",1,3,2025-06-22 20:31:53+05:30,0,Festival,Casual,Summer,Women,Women Casual Belt - Faux Leather | 'Summer',"Complete your outfit with this Belt, made with Faux Leather for the Summer season. Suits every Women's Casual mood.",2025-06-22 20:31:53+05:30,2025-06-22 20:31:53+05:30
381,16,Nike,Cotton,"Booker, Graves and Wilson",1,3,2025-05-31 02:28:40+05:30,0,Festival,Casual,Winter,Men,Men Casual Socks - Cotton | 'Winter',"Complete your outfit with this Socks, made with Cotton for the Winter season. Suits every Men's Casual mood.",2025-05-31 02:28:40+05:30,2025-05-31 02:28:40+05:30
382,16,Adidas,Cotton,"Gilbert, Kaiser and Riley",1,3,2025-06-09 02:49:56+05:30,0,Office,Formal,Winter,Unisex,Unisex Formal Socks - Cotton | 'Winter',"Complete your outfit with this Socks, made with Cotton for the Winter season. Suits every Unisex's Formal mood.",2025-06-09 02:49:56+05:30,2025-06-09 02:49:56+05:30
383,16,Adidas,Nylon,"Booker, Graves and Wilson",1,3,2025-06-03 23:12:01+05:30,0,DailyWear,Formal,Winter,Women,Women Formal Socks - Nylon | 'Winter',"Complete your outfit with this Socks, made with Nylon for the Winter season. Suits every Women's Formal mood.",2025-06-03 23:12:01+05:30,2025-06-03 23:12:01+05:30
384,16,Adidas,Spandex,"Gilbert, Kaiser and Riley",1,3,2025-06-03 01:19:46+05:30,0,DailyWear,Formal,Winter,Men,Men Formal Socks - Spandex | 'Winter',"Complete your outfit with this Socks, made with Spandex for the Winter season. Suits every Men's Formal mood.",2025-06-03 01:19:46+05:30,2025-06-03 01:19:46+05:30
385,16,Puma,Bamboo,"Colon, Higgins and Jones",1,3,2025-06-13 17:06:27+05:30,0,Office,Formal,Winter,Women,Women Formal Socks - Bamboo | 'Winter',"Complete your outfit with this Socks, made with Bamboo for the Winter season. Suits every Women's Formal mood.",2025-06-13 17:06:27+05:30,2025-06-13 17:06:27+05:30
386,16,Jockey,Spandex,Peterson PLC,1,3,2025-05-29 02:30:35+05:30,0,Office,Formal,Winter,Men,Men Formal Socks - Spandex | 'Winter',"Complete your outfit with this Socks, made with Spandex for the Winter season. Suits every Men's Formal mood.",2025-05-29 02:30:35+05:30,2025-05-29 02:30:35+05:30
387,16,Nike,Cotton,"Gilbert, Kaiser and Riley",1,3,2025-06-17 16:32:56+05:30,0,Office,Casual,Winter,Women,Women Casual Socks - Cotton | 'Winter',"Complete your outfit with this Socks, made with Cotton for the Winter season. Suits every Women's Casual mood.",2025-06-17 16:32:56+05:30,2025-06-17 16:32:56+05:30
388,16,Uniqlo,Spandex,"Gilbert, Kaiser and Riley",1,3,2025-05-27 03:10:01+05:30,0,DailyWear,Casual,Winter,Men,Men Casual Socks - Spandex | 'Winter',"Complete your outfit with this Socks, made with Spandex for the Winter season. Suits every Men's Casual mood.",2025-05-27 03:10:01+05:30,2025-05-27 03:10:01+05:30
389,16,Uniqlo,Nylon,"Morris, Reid and Suarez",1,3,2025-06-13 07:57:15+05:30,0,DailyWear,Formal,Winter,Men,Men Formal Socks - Nylon | 'Winter',"Complete your outfit with this Socks, made with Nylon for the Winter season. Suits every Men's Formal mood.",2025-06-13 07:57:15+05:30,2025-06-13 07:57:15+05:30
390,16,Jockey,Spandex,"Gilbert, Kaiser and Riley",1,3,2025-06-04 05:18:12+05:30,0,DailyWear,Casual,Winter,Men,Men Casual Socks - Spandex | 'Winter',"Complete your outfit with this Socks, made with Spandex for the Winter season. Suits every Men's Casual mood.",2025-06-04 05:18:12+05:30,2025-06-04 05:18:12+05:30
391,16,Uniqlo,Bamboo,"Booker, Graves and Wilson",1,3,2025-06-20 10:21:57+05:30,0,Festival,Casual,Winter,Women,Women Casual Socks - Bamboo | 'Winter',"Complete your outfit with this Socks, made with Bamboo for the Winter season. Suits every Women's Casual mood.",2025-06-20 10:21:57+05:30,2025-06-20 10:21:57+05:30
392,16,Nike,Nylon,"Ellison, Perry and Terry",1,3,2025-06-19 10:19:45+05:30,0,DailyWear,Casual,Winter,Unisex,Unisex Casual Socks - Nylon | 'Winter',"Complete your outfit with this Socks, made with Nylon for the Winter season. Suits every Unisex's Casual mood.",2025-06-19 10:19:45+05:30,2025-06-19 10:19:45+05:30
393,16,Puma,Bamboo,"Colon, Higgins and Jones",1,3,2025-05-26 01:59:16+05:30,0,DailyWear,Casual,Winter,Women,Women Casual Socks - Bamboo | 'Winter',"Complete your outfit with this Socks, made with Bamboo for the Winter season. Suits every Women's Casual mood.",2025-05-26 01:59:16+05:30,2025-05-26 01:59:16+05:30
394,16,Adidas,Wool,"Ellison, Perry and Terry",1,3,2025-06-14 18:10:04+05:30,0,DailyWear,Casual,Winter,Men,Men Casual Socks - Wool | 'Winter',"Complete your outfit with this Socks, made with Wool for the Winter season. Suits every Men's Casual mood.",2025-06-14 18:10:04+05:30,2025-06-14 18:10:04+05:30
395,16,Jockey,Wool,"Gilbert, Kaiser and Riley",1,3,2025-06-19 14:20:36+05:30,0,Travel,Casual,Winter,Unisex,Unisex Casual Socks - Wool | 'Winter',"Complete your outfit with this Socks, made with Wool for the Winter season. Suits every Unisex's Casual mood.",2025-06-19 14:20:36+05:30,2025-06-19 14:20:36+05:30
396,16,Jockey,Bamboo,"Colon, Higgins and Jones",1,3,2025-06-21 20:26:22+05:30,0,Festival,Formal,Winter,Women,Women Formal Socks - Bamboo | 'Winter',"Complete your outfit with this Socks, made with Bamboo for the Winter season. Suits every Women's Formal mood.",2025-06-21 20:26:22+05:30,2025-06-21 20:26:22+05:30
397,16,Adidas,Wool,"Jarvis, Green and Henderson",1,3,2025-05-22 09:51:44+05:30,0,DailyWear,Casual,Winter,Women,Women Casual Socks - Wool | 'Winter',"Complete your outfit with this Socks, made with Wool for the Winter season. Suits every Women's Casual mood.",2025-05-22 09:51:44+05:30,2025-05-22 09:51:44+05:30
398,16,Puma,Wool,"Garcia, Simmons and Barajas",1,3,2025-06-18 10:58:50+05:30,0,Office,Formal,Winter,Men,Men Formal Socks - Wool | 'Winter',"Complete your outfit with this Socks, made with Wool for the Winter season. Suits every Men's Formal mood.",2025-06-18 10:58:50+05:30,2025-06-18 10:58:50+05:30
399,16,Puma,Bamboo,"Booker, Graves and Wilson",1,3,2025-06-18 03:33:18+05:30,0,Travel,Formal,Winter,Women,Women Formal Socks - Bamboo | 'Winter',"Complete your outfit with this Socks, made with Bamboo for the Winter season. Suits every Women's Formal mood.",2025-06-18 03:33:18+05:30,2025-06-18 03:33:18+05:30
400,16,Nike,Spandex,"Gilbert, Kaiser and Riley",1,3,2025-06-09 22:00:19+05:30,0,DailyWear,Formal,Winter,Unisex,Unisex Formal Socks - Spandex | 'Winter',"Complete your outfit with this Socks, made with Spandex for the Winter season. Suits every Unisex's Formal mood.",2025-06-09 22:00:19+05:30,2025-06-09 22:00:19+05:30
